path,popout,n_objects,response,answer,incongruent
data/vlm/2D/conjunctive_search/images/congruent-25_66.png,,25,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_97.png,,15,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_87.png,,15,[T].,,True
data/vlm/2D/conjunctive_search/images/congruent-20_32.png,,20,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_53.png,,20,T T T T T T,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_12.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_95.png,,20,TTLLTTTTTT,,True
data/vlm/2D/conjunctive_search/images/congruent-20_53.png,,20,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-5_5.png,,5,[T].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_32.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-45_58.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_15.png,,10,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_86.png,,10,T L L L T L,,True
data/vlm/2D/conjunctive_search/images/congruent-40_21.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_14.png,,5,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_80.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_91.png,,5,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_33.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_55.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_3.png,,15,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-45_75.png,,45,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_71.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_62.png,,15,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-30_96.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_47.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_52.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-50_94.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_16.png,,25,T T T T T T,,True
data/vlm/2D/conjunctive_search/images/congruent-15_19.png,,15,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_69.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_27.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_54.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_11.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_28.png,,10,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-50_56.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_33.png,,20,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-30_24.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_84.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-5_0.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_85.png,,5,"[T, L, L",,True
data/vlm/2D/conjunctive_search/images/congruent-20_89.png,,20,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/congruent-5_60.png,,5,"[L, L, L",,False
data/vlm/2D/conjunctive_search/images/incongruent-45_10.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_95.png,,35,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-35_91.png,,35,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_23.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_29.png,,20,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_46.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_3.png,,35,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-20_83.png,,20,T L L T L L,,False
data/vlm/2D/conjunctive_search/images/congruent-35_36.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_91.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_33.png,,15,T L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-15_89.png,,15,[T].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_90.png,,10,T L T L T L,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_10.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-30_61.png,,30,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-35_62.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-30_71.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-40_32.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_30.png,,15,TTTT.,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_72.png,,10,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-20_60.png,,20,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-35_57.png,,35,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_76.png,,25,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_58.png,,5,L.,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_89.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_92.png,,15,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-25_5.png,,25,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_68.png,,15,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-45_12.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_72.png,,15,TTLLTTTTTT,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_69.png,,5,"[T, L, L",,True
data/vlm/2D/conjunctive_search/images/congruent-35_77.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_38.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_77.png,,15,L.,,True
data/vlm/2D/conjunctive_search/images/congruent-20_31.png,,20,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-50_59.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_91.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_89.png,,10,[T].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_97.png,,5,L.,,False
data/vlm/2D/conjunctive_search/images/congruent-15_74.png,,15,TTLLTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-45_33.png,,45,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-25_28.png,,25,"T
L
L",,False
data/vlm/2D/conjunctive_search/images/incongruent-40_46.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_28.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_42.png,,10,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_48.png,,25,TTTTTTTTTTT,,True
data/vlm/2D/conjunctive_search/images/congruent-25_4.png,,25,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-50_88.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-5_99.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_38.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_1.png,,25,T L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-40_56.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_75.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-45_62.png,,45,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_45.png,,15,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_36.png,,20,TTTTTTTTTTT,,True
data/vlm/2D/conjunctive_search/images/congruent-30_36.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_4.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_18.png,,25,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-25_89.png,,25,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/congruent-50_31.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-35_43.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_12.png,,20,T T T T T T,,True
data/vlm/2D/conjunctive_search/images/congruent-20_99.png,,20,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-30_64.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_26.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_67.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-40_70.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_21.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_9.png,,5,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-20_74.png,,20,TTTTTTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-10_66.png,,10,[T].,,False
data/vlm/2D/conjunctive_search/images/congruent-50_77.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_64.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_61.png,,15,T L L T L T,,False
data/vlm/2D/conjunctive_search/images/congruent-40_35.png,,40,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-35_96.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_23.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-25_10.png,,25,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-15_55.png,,15,[T].,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_19.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-45_0.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-50_96.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-50_0.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_4.png,,15,"T
L
L",,True
data/vlm/2D/conjunctive_search/images/congruent-15_54.png,,15,T L L L T L,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_16.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_85.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_17.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-20_73.png,,20,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_50.png,,15,T L L T L T,,True
data/vlm/2D/conjunctive_search/images/congruent-20_28.png,,20,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-45_74.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_48.png,,20,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_39.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_35.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_2.png,,30,T L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_44.png,,15,T T T L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_37.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_42.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_56.png,,5,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-20_93.png,,20,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_40.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_66.png,,10,TTTT.,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_54.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_16.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_57.png,,10,[T].,,False
data/vlm/2D/conjunctive_search/images/congruent-25_23.png,,25,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_57.png,,15,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_29.png,,15,TTTTTT.,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_62.png,,10,T T T T T T,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_79.png,,15,T L L L T T,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_60.png,,30,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-10_69.png,,10,[T].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_3.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_2.png,,20,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-10_48.png,,10,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-5_47.png,,5,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-35_61.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_26.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_46.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_84.png,,10,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_65.png,,20,T L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-35_97.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_21.png,,15,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-20_10.png,,20,T L L T L L,,False
data/vlm/2D/conjunctive_search/images/congruent-25_59.png,,25,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_93.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_35.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_73.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_87.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_50.png,,15,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-25_75.png,,25,T T T L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-20_3.png,,20,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-20_80.png,,20,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-15_12.png,,15,[T].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_65.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-35_88.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-25_34.png,,25,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-50_10.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_65.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_40.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_45.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-45_73.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_15.png,,15,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-30_32.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_30.png,,10,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_7.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_22.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_67.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_99.png,,25,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-20_75.png,,20,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-10_5.png,,10,TTLLTT.,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_35.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-30_9.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_95.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_95.png,,25,T L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-10_38.png,,10,T L L L L T,,False
data/vlm/2D/conjunctive_search/images/congruent-45_4.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_15.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_26.png,,10,TTLL.,,True
data/vlm/2D/conjunctive_search/images/congruent-45_53.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_55.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_99.png,,10,[T].,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_89.png,,15,T T T T T T,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_43.png,,15,TTLLTTT.,,True
data/vlm/2D/conjunctive_search/images/congruent-30_47.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-40_54.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_69.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_21.png,,10,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_38.png,,45,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_72.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_80.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_91.png,,20,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_89.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_49.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-10_31.png,,10,T L L T L L,,False
data/vlm/2D/conjunctive_search/images/congruent-15_95.png,,15,TTLLLTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-15_62.png,,15,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-45_89.png,,45,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_67.png,,15,T L L L L T,,True
data/vlm/2D/conjunctive_search/images/congruent-40_71.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_90.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-20_78.png,,20,TTLLTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-45_80.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-15_75.png,,15,TTTTTLTTTT,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_18.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_54.png,,10,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_58.png,,10,"T
L
L",,True
data/vlm/2D/conjunctive_search/images/incongruent-40_73.png,,40,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-35_15.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_43.png,,20,T.,,True
data/vlm/2D/conjunctive_search/images/congruent-15_17.png,,15,T L T L T L,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_75.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_99.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_11.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_68.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_73.png,,20,TTTTTTTTTTT,,True
data/vlm/2D/conjunctive_search/images/congruent-10_75.png,,10,TTTT.,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_79.png,,30,T L L T L L,,True
data/vlm/2D/conjunctive_search/images/congruent-5_56.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_28.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_83.png,,20,TTLLTTTTTT,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_75.png,,15,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-25_77.png,,25,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_99.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_11.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-30_16.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-40_58.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_60.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_98.png,,20,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_45.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_46.png,,10,"T
L
L",,True
data/vlm/2D/conjunctive_search/images/congruent-35_34.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-50_2.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_14.png,,45,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_46.png,,15,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_36.png,,30,T.,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_0.png,,20,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-40_66.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_11.png,,15,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-5_62.png,,5,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_8.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-30_55.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_83.png,,10,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-40_14.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_17.png,,20,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_44.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-50_71.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_24.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-45_34.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_12.png,,5,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_43.png,,10,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_29.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_22.png,,15,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-40_45.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_75.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-30_45.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_49.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_71.png,,15,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/congruent-10_7.png,,10,T.,,False
data/vlm/2D/conjunctive_search/images/congruent-40_19.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_56.png,,15,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-35_72.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-50_34.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/congruent-45_46.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-20_52.png,,20,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-25_54.png,,25,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-35_1.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-10_89.png,,10,T L L L L T,,False
data/vlm/2D/conjunctive_search/images/incongruent-10_98.png,,10,L.,,True
data/vlm/2D/conjunctive_search/images/congruent-25_79.png,,25,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-20_1.png,,20,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_37.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/congruent-15_7.png,,15,T L L T L L,,False
data/vlm/2D/conjunctive_search/images/congruent-10_52.png,,10,"[T, L, L",,False
data/vlm/2D/conjunctive_search/images/congruent-40_85.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-50_11.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-25_74.png,,25,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-15_78.png,,15,TTTTTTTTTTT,,False
data/vlm/2D/conjunctive_search/images/congruent-30_85.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-5_70.png,,5,[T].,,True
data/vlm/2D/conjunctive_search/images/congruent-10_88.png,,10,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_78.png,,50,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_32.png,,50,True.,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_58.png,,15,[T].,,True
data/vlm/2D/conjunctive_search/images/congruent-50_39.png,,50,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-50_86.png,,50,True.,,True
data/vlm/2D/conjunctive_search/images/congruent-15_82.png,,15,L L L L L L,,False
data/vlm/2D/conjunctive_search/images/congruent-10_80.png,,10,[T].,,False
data/vlm/2D/conjunctive_search/images/incongruent-45_9.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_35.png,,5,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_91.png,,25,T L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-45_8.png,,45,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_58.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-30_53.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-10_29.png,,10,"T
L
L",,False
data/vlm/2D/conjunctive_search/images/congruent-45_98.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_28.png,,25,T L L T L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_50.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-20_27.png,,20,T T T T T T,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_97.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-10_92.png,,10,L.,,True
data/vlm/2D/conjunctive_search/images/congruent-45_2.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-20_60.png,,20,T L L L L T,,True
data/vlm/2D/conjunctive_search/images/incongruent-5_78.png,,5,"[T, L, L",,True
data/vlm/2D/conjunctive_search/images/incongruent-15_88.png,,15,T T T T T T,,True
data/vlm/2D/conjunctive_search/images/congruent-45_41.png,,45,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-30_70.png,,30,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-30_48.png,,30,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-5_43.png,,5,T.,,False
data/vlm/2D/conjunctive_search/images/incongruent-25_6.png,,25,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-40_0.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/congruent-20_64.png,,20,T L L L L L,,False
data/vlm/2D/conjunctive_search/images/incongruent-15_94.png,,15,TTLLTTTTTT,,True
data/vlm/2D/conjunctive_search/images/congruent-40_94.png,,40,[true].,,False
data/vlm/2D/conjunctive_search/images/congruent-35_0.png,,35,[true].,,False
data/vlm/2D/conjunctive_search/images/incongruent-40_25.png,,40,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_93.png,,15,L L L L L L,,True
data/vlm/2D/conjunctive_search/images/incongruent-15_76.png,,15,L.,,True
data/vlm/2D/conjunctive_search/images/incongruent-35_75.png,,35,[true].,,True
data/vlm/2D/conjunctive_search/images/incongruent-20_24.png,,20,TTTTTTTTTTT,,True
data/vlm/2D/conjunctive_search/images/congruent-25_49.png,,25,T.,,False
